gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	countryCode	locality	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1424335265	4300f8d5-1ae5-49e5-a101-63894b005868	urn:catalog:JBRJ:RB:625937	Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	BR	Cabeço das Caieiras, Fernando de Noronha. Parque Nacional Marinho de Fernando de Noronha	838537fc-4aeb-4980-8b58-97fbdcd1d91a	-3.841111	-32.3925			17.0				2010-10-01T00:00:00Z	1	10	2010	9756683	9756683	PRESERVED_SPECIMEN	JBRJ	RB	RB00625937		RG Bahia		CC_BY_4_0	Rio de Janeiro Botanical Garden	RG Bahia			2018-12-06T16:59:25.876Z	STILLIMAGE	MULTIMEDIA_URI_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1424290292	4300f8d5-1ae5-49e5-a101-63894b005868	urn:catalog:JBRJ:RB:579775	Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	BR	Itapuã.	838537fc-4aeb-4980-8b58-97fbdcd1d91a	-12.966944	-38.370278			15.0				2007-07-01T00:00:00Z		7	2007	9756683	9756683	PRESERVED_SPECIMEN	JBRJ	RB	RB00579775		Bahia, R.G.		CC_BY_4_0	Rio de Janeiro Botanical Garden	Bahia, R.G.			2018-12-06T16:58:55.519Z	STILLIMAGE	RECORDED_DATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1321839559	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3cd1c7afd-6c11-4dc6-be1d-a1909453bdb5	Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens	subflabellatum	FORM	Lithothamnion erubescens f. subflabellatum Foslie, 1904	VN		bc092ff0-02e4-11dc-991f-b8a03c50a862									1953-03-16T00:00:00Z	16	3	1953	2654695	9756683	PRESERVED_SPECIMEN	US	Botany	25677	EYD 11439	Dawson, E. Y.		CC0_1_0		E. Y. Dawson			2019-04-16T20:15:10.914Z		TAXON_MATCH_FUZZY
1321546196	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3c013ef88-1614-4b8a-adb6-f9619325a668	Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	US	Kaneohe Bay	bc092ff0-02e4-11dc-991f-b8a03c50a862									1971-08-01T00:00:00Z		8	1971	9756683	9756683	PRESERVED_SPECIMEN	US	Botany		71-81-9			CC0_1_0		D. Child			2018-12-07T14:32:15.120Z		
1320387664	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/38ce5476d-3846-4609-b85d-6c2686e46474	Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	US	Honauma Bay.	bc092ff0-02e4-11dc-991f-b8a03c50a862									1971-03-01T00:00:00Z		3	1971	9756683	9756683	PRESERVED_SPECIMEN	US	Botany		71-53-21			CC0_1_0		D. Child			2018-12-06T01:19:17.137Z		
1320269008	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/387a2d63e-e40a-4438-a4a9-7b0ea73133a0	Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Lithothamnion erubescens Foslie	ID	Hansisi (Haingsisi), off the western tip of Timor	bc092ff0-02e4-11dc-991f-b8a03c50a862													2654696	9756683	PRESERVED_SPECIMEN	US	Botany	68670	s.n.			CC0_1_0		A. A. Weber-van Bosse			2019-04-16T20:06:34.045Z		TAXON_MATCH_HIGHERRANK
1319432001	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/362a439fb-83f9-4ddc-9589-368129b5d7c2	Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	US	Hawaii, Kawaihae	bc092ff0-02e4-11dc-991f-b8a03c50a862									1971-03-01T00:00:00Z		3	1971	9756683	9756683	PRESERVED_SPECIMEN	US	Botany		71-57-17			CC0_1_0		D. Child			2018-12-08T22:03:50.245Z		
1318957760	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/34da353b0-5e87-4c85-bd33-10b6f0d31599	Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	MQ	ReefiRidge system north of Ramville Island.	bc092ff0-02e4-11dc-991f-b8a03c50a862							1.5	0.5	1975-02-21T00:00:00Z	21	2	1975	9756683	9756683	PRESERVED_SPECIMEN	US	Botany		75-3-1			CC0_1_0		W. H. Adey			2018-12-09T04:32:50.343Z		
1318222964	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/32d20f377-8618-4ad0-8372-f15023c31883	Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	US	Kaneohe Bay	bc092ff0-02e4-11dc-991f-b8a03c50a862									1971-08-01T00:00:00Z		8	1971	9756683	9756683	PRESERVED_SPECIMEN	US	Botany		71-81-31			CC0_1_0		D. Child			2018-12-09T04:25:57.537Z		
1317824841	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/31b83dfa8-528c-4a55-a639-25998a0a5b81	Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Lithothamnion erubescens Foslie	ID	Hansisi (Haingsisi), off the western tip of Timor	bc092ff0-02e4-11dc-991f-b8a03c50a862													2654696	9756683	PRESERVED_SPECIMEN	US	Botany	68670	s.n.			CC0_1_0		A. A. Weber-van Bosse			2019-04-16T19:53:07.152Z		TAXON_MATCH_HIGHERRANK
1317546901	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/30f412b1b-d40d-4444-bc68-71281596498d	Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens	subflabellatum	FORM	Lithothamnion erubescens f. subflabellatum Foslie, 1904	VN		bc092ff0-02e4-11dc-991f-b8a03c50a862									1953-03-16T00:00:00Z	16	3	1953	2654695	9756683	PRESERVED_SPECIMEN	US	Botany	25677	EYD 11439	Dawson, E. Y.		CC0_1_0		E. Y. Dawson			2019-04-16T19:51:36.865Z		TAXON_MATCH_FUZZY
1317440968	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/30a8e1f71-4320-4655-8081-3ac62ca82177	Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	US	Kaneohe Bay	bc092ff0-02e4-11dc-991f-b8a03c50a862									1971-08-01T00:00:00Z		8	1971	9756683	9756683	PRESERVED_SPECIMEN	US	Botany		71-81-35			CC0_1_0		D. Child			2018-12-08T04:53:23.057Z		
1264714186	5b5cf455-a448-4c0a-aecd-3e0956f27f10	BRA:UFBA:ALCB:0000103678	Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	BR	Litoral Norte, Coletado em Praia do Forte.	afdd8e93-b4e3-491c-88f0-8a22834ac1a9	0.0	0.0							1998-10-07T00:00:00Z	7	10	1998	9756683	9756683	PRESERVED_SPECIMEN	Universidade Federal da Bahia (UFBA)	ALCB	103678	s.n	Costa, IO	2012-11-01T00:00:00Z	CC_BY_NC_4_0	ALCB - Herbário Alexandre Leal Costa	Nunes, JM de C			2018-12-08T13:35:02.029Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
1264714181	5b5cf455-a448-4c0a-aecd-3e0956f27f10	BRA:UFBA:ALCB:0000103461	Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	BR	Coletado na Praia da Barra.	afdd8e93-b4e3-491c-88f0-8a22834ac1a9	0.0	0.0							2011-09-28T00:00:00Z	28	9	2011	9756683	9756683	PRESERVED_SPECIMEN	Universidade Federal da Bahia (UFBA)	ALCB	103461	s.n	Costa, IO	2012-11-01T00:00:00Z	CC_BY_NC_4_0	ALCB - Herbário Alexandre Leal Costa	Costa, IO			2018-12-08T13:35:01.928Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
1264714179	5b5cf455-a448-4c0a-aecd-3e0956f27f10	BRA:UFBA:ALCB:0000103459	Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	BR	Coletado em Arembepe.	afdd8e93-b4e3-491c-88f0-8a22834ac1a9	0.0	0.0							2012-05-07T00:00:00Z	7	5	2012	9756683	9756683	PRESERVED_SPECIMEN	Universidade Federal da Bahia (UFBA)	ALCB	103459	s.n	Costa, IO	2012-11-01T00:00:00Z	CC_BY_NC_4_0	ALCB - Herbário Alexandre Leal Costa	Costa, IO			2018-12-08T13:35:02.014Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
1264714168	5b5cf455-a448-4c0a-aecd-3e0956f27f10	BRA:UFBA:ALCB:0000103447	Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	BR	Coletado em Itacimirim.	afdd8e93-b4e3-491c-88f0-8a22834ac1a9	0.0	0.0							2007-02-01T00:00:00Z	1	2	2007	9756683	9756683	PRESERVED_SPECIMEN	Universidade Federal da Bahia (UFBA)	ALCB	103447	s.n	Costa, IO	2012-11-01T00:00:00Z	CC_BY_NC_4_0	ALCB - Herbário Alexandre Leal Costa	Nunes, JM de C; Lúcio, AM; Costa, NC de A			2018-12-08T13:35:01.965Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
1264714167	5b5cf455-a448-4c0a-aecd-3e0956f27f10	BRA:UFBA:ALCB:0000103446	Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	BR	Coletado em Stella Maris.	afdd8e93-b4e3-491c-88f0-8a22834ac1a9	0.0	0.0							2012-04-05T00:00:00Z	5	4	2012	9756683	9756683	PRESERVED_SPECIMEN	Universidade Federal da Bahia (UFBA)	ALCB	103446	s.n	Costa, IO	2012-11-01T00:00:00Z	CC_BY_NC_4_0	ALCB - Herbário Alexandre Leal Costa	Costa, IO; Caires, TA; Nunes, JM de C			2018-12-08T13:35:01.972Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
1264714142	5b5cf455-a448-4c0a-aecd-3e0956f27f10	BRA:UFBA:ALCB:0000103462	Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	BR	Coletado em Itapuã.	afdd8e93-b4e3-491c-88f0-8a22834ac1a9	0.0	0.0							2011-09-29T00:00:00Z	29	9	2011	9756683	9756683	PRESERVED_SPECIMEN	Universidade Federal da Bahia (UFBA)	ALCB	103462	s.n	Costa, IO	2012-11-01T00:00:00Z	CC_BY_NC_4_0	ALCB - Herbário Alexandre Leal Costa	Costa, IO			2018-12-08T13:35:01.974Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
1077339252	121275a3-dcce-44f4-9868-37326e9f64ef	BRA:UFSC:FLOR:0000014922	Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	BR	banco de rodolitos, Ilha do Arvoredo, Rancho Norte.	d254f613-d4dd-4553-9fe3-b9485ca28371	-27.266667	-48.366667							2012-11-28T00:00:00Z	28	11	2012	9756683	9756683	PRESERVED_SPECIMEN	Universidade Federal de Santa Catarina (UFSC)	FLOR	14922	19	Sissini, M.N.		CC_BY_NC_4_0	FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina	Sissini, M.N.; Ferreira, L.C.L.			2019-03-23T16:40:38.479Z		GEODETIC_DATUM_ASSUMED_WGS84
1077339243	121275a3-dcce-44f4-9868-37326e9f64ef	BRA:UFSC:FLOR:0000014923	Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	BR	banco de rodolitos, Ilha do Arvoredo, Rancho Norte.	d254f613-d4dd-4553-9fe3-b9485ca28371	-27.266667	-48.366667							2012-11-28T00:00:00Z	28	11	2012	9756683	9756683	PRESERVED_SPECIMEN	Universidade Federal de Santa Catarina (UFSC)	FLOR	14923	20	Sissini, M.N.		CC_BY_NC_4_0	FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina	Sissini, M.N.; Ferreira, L.C.L.			2019-03-23T16:40:38.476Z		GEODETIC_DATUM_ASSUMED_WGS84
1077339238	121275a3-dcce-44f4-9868-37326e9f64ef	BRA:UFSC:FLOR:0000014915	Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	BR	Ilhabela.	d254f613-d4dd-4553-9fe3-b9485ca28371									2012-02-02T00:00:00Z	2	2	2012	9756683	9756683	PRESERVED_SPECIMEN	Universidade Federal de Santa Catarina (UFSC)	FLOR	14915		Sissini, M.N.		CC_BY_NC_4_0	FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina	Horta, P.A.			2019-03-23T16:40:38.546Z		
1077339227	121275a3-dcce-44f4-9868-37326e9f64ef	BRA:UFSC:FLOR:0000014920	Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	BR	banco de rodolitos, Ilha do Arvoredo, Rancho Norte.	d254f613-d4dd-4553-9fe3-b9485ca28371	-27.266667	-48.366667							2012-11-28T00:00:00Z	28	11	2012	9756683	9756683	PRESERVED_SPECIMEN	Universidade Federal de Santa Catarina (UFSC)	FLOR	14920	17	Sissini, M.N.		CC_BY_NC_4_0	FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina	Sissini, M.N.; Ferreira, L.C.L.			2019-03-23T16:40:38.519Z		GEODETIC_DATUM_ASSUMED_WGS84
1077339226	121275a3-dcce-44f4-9868-37326e9f64ef	BRA:UFSC:FLOR:0000014895	Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	BR	Risca do Meio.	d254f613-d4dd-4553-9fe3-b9485ca28371	-3.566667	-38.4							2012-04-18T00:00:00Z	18	4	2012	9756683	9756683	PRESERVED_SPECIMEN	Universidade Federal de Santa Catarina (UFSC)	FLOR	14895	9	Sissini, M.N.		CC_BY_NC_4_0	FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina	Sissini, M.N.			2019-03-23T16:40:38.485Z		GEODETIC_DATUM_ASSUMED_WGS84
1077339220	121275a3-dcce-44f4-9868-37326e9f64ef	BRA:UFSC:FLOR:0000014906	Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	BR	Ilha da Trindade	d254f613-d4dd-4553-9fe3-b9485ca28371	-20.5	-29.316667							2012-06-25T00:00:00Z	25	6	2012	9756683	9756683	PRESERVED_SPECIMEN	Universidade Federal de Santa Catarina (UFSC)	FLOR	14906	12	Sissini, M.N.		CC_BY_NC_4_0	FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina	Sissini, M.N.			2019-03-23T16:40:38.750Z		GEODETIC_DATUM_ASSUMED_WGS84
1077339219	121275a3-dcce-44f4-9868-37326e9f64ef	BRA:UFSC:FLOR:0000014916	Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	BR	Ilhabela.	d254f613-d4dd-4553-9fe3-b9485ca28371									2012-02-02T00:00:00Z	2	2	2012	9756683	9756683	PRESERVED_SPECIMEN	Universidade Federal de Santa Catarina (UFSC)	FLOR	14916		Sissini, M.N.		CC_BY_NC_4_0	FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina	Horta, P.A.			2019-03-23T16:40:38.467Z		
1077339216	121275a3-dcce-44f4-9868-37326e9f64ef	BRA:UFSC:FLOR:0000014912	Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	BR	Ilha Queimada Grande.	d254f613-d4dd-4553-9fe3-b9485ca28371	-24.466667	-46.666667							2011-04-19T00:00:00Z	19	4	2011	9756683	9756683	PRESERVED_SPECIMEN	Universidade Federal de Santa Catarina (UFSC)	FLOR	14912	2	Sissini, M.N.		CC_BY_NC_4_0	FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina	Sissini, M.N.; Torrano-Silva, B.			2019-03-23T16:40:38.458Z		GEODETIC_DATUM_ASSUMED_WGS84
1077339215	121275a3-dcce-44f4-9868-37326e9f64ef	BRA:UFSC:FLOR:0000014897	Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	BR	Cagarras.	d254f613-d4dd-4553-9fe3-b9485ca28371	-3.833333	-32.416667							2013-08-08T00:00:00Z	8	8	2013	9756683	9756683	PRESERVED_SPECIMEN	Universidade Federal de Santa Catarina (UFSC)	FLOR	14897		Sissini, M.N.		CC_BY_NC_4_0	FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina	Horta, P.A.			2019-03-23T16:40:38.574Z		GEODETIC_DATUM_ASSUMED_WGS84
1077339214	121275a3-dcce-44f4-9868-37326e9f64ef	BRA:UFSC:FLOR:0000014924	Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	BR	banco de rodolitos, Ilha Deserta.	d254f613-d4dd-4553-9fe3-b9485ca28371	-27.266667	-48.366667							2011-08-04T00:00:00Z	4	8	2011	9756683	9756683	PRESERVED_SPECIMEN	Universidade Federal de Santa Catarina (UFSC)	FLOR	14924		Sissini, M.N.		CC_BY_NC_4_0	FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina	Bastos, E.			2019-03-23T16:40:38.586Z		GEODETIC_DATUM_ASSUMED_WGS84
1077339210	121275a3-dcce-44f4-9868-37326e9f64ef	BRA:UFSC:FLOR:0000014905	Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	BR	Ponta do Monumento, Ilha da Trindade	d254f613-d4dd-4553-9fe3-b9485ca28371	-20.5	-29.316667							2012-06-16T00:00:00Z	16	6	2012	9756683	9756683	PRESERVED_SPECIMEN	Universidade Federal de Santa Catarina (UFSC)	FLOR	14905	11	Sissini, M.N.		CC_BY_NC_4_0	FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina	Sissini, M.N.			2019-03-23T16:40:38.557Z		GEODETIC_DATUM_ASSUMED_WGS84
1077339209	121275a3-dcce-44f4-9868-37326e9f64ef	BRA:UFSC:FLOR:0000014900	Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	BR	Ilhas Rasas.	d254f613-d4dd-4553-9fe3-b9485ca28371	-20.666667	-40.366667							2012-03-29T00:00:00Z	29	3	2012	9756683	9756683	PRESERVED_SPECIMEN	Universidade Federal de Santa Catarina (UFSC)	FLOR	14900	5	Sissini, M.N.		CC_BY_NC_4_0	FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina	Sissini, M.N.			2019-03-23T16:40:38.467Z		GEODETIC_DATUM_ASSUMED_WGS84
1077339205	121275a3-dcce-44f4-9868-37326e9f64ef	BRA:UFSC:FLOR:0000014908	Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	BR	Ilha da Trindade	d254f613-d4dd-4553-9fe3-b9485ca28371	-20.5	-29.316667							2012-06-25T00:00:00Z	25	6	2012	9756683	9756683	PRESERVED_SPECIMEN	Universidade Federal de Santa Catarina (UFSC)	FLOR	14908	13	Sissini, M.N.		CC_BY_NC_4_0	FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina	Sissini, M.N.			2019-03-23T16:40:38.582Z		GEODETIC_DATUM_ASSUMED_WGS84
1077339203	121275a3-dcce-44f4-9868-37326e9f64ef	BRA:UFSC:FLOR:0000014911	Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	BR	ilha distante 30km de Itanhaém, Ilha Queimada Grande.	d254f613-d4dd-4553-9fe3-b9485ca28371	-24.466667	-46.666667							2011-04-19T00:00:00Z	19	4	2011	9756683	9756683	PRESERVED_SPECIMEN	Universidade Federal de Santa Catarina (UFSC)	FLOR	14911	1	Sissini, M.N.		CC_BY_NC_4_0	FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina	Sissini, M.N.; Torrano-Silva, B.			2019-03-23T16:40:38.399Z		GEODETIC_DATUM_ASSUMED_WGS84
1077339200	121275a3-dcce-44f4-9868-37326e9f64ef	BRA:UFSC:FLOR:0000014921	Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	BR	banco de rodolitos, Ilha do Arvoredo, Rancho Norte.	d254f613-d4dd-4553-9fe3-b9485ca28371	-27.266667	-48.366667							2012-11-28T00:00:00Z	28	11	2012	9756683	9756683	PRESERVED_SPECIMEN	Universidade Federal de Santa Catarina (UFSC)	FLOR	14921	18	Sissini, M.N.		CC_BY_NC_4_0	FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina	Sissini, M.N.; Ferreira, L.C.L.			2019-03-23T16:40:38.549Z		GEODETIC_DATUM_ASSUMED_WGS84
1077339198	121275a3-dcce-44f4-9868-37326e9f64ef	BRA:UFSC:FLOR:0000014919	Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	BR	banco de rodolitos, Ilha do Arvoredo, Rancho Norte.	d254f613-d4dd-4553-9fe3-b9485ca28371	-27.266667	-48.366667							2012-11-28T00:00:00Z	28	11	2012	9756683	9756683	PRESERVED_SPECIMEN	Universidade Federal de Santa Catarina (UFSC)	FLOR	14919	16	Sissini, M.N.		CC_BY_NC_4_0	FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina	Sissini, M.N.; Ferreira, L.C.L.			2019-03-23T16:40:38.603Z		GEODETIC_DATUM_ASSUMED_WGS84
1077339197	121275a3-dcce-44f4-9868-37326e9f64ef	BRA:UFSC:FLOR:0000014918	Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	BR	Ilha Palmas.	d254f613-d4dd-4553-9fe3-b9485ca28371	-23.533333	-45.016667							2011-08-29T00:00:00Z	29	8	2011	9756683	9756683	PRESERVED_SPECIMEN	Universidade Federal de Santa Catarina (UFSC)	FLOR	14918		Sissini, M.N.		CC_BY_NC_4_0	FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina	Torrano-Silva, B.			2019-03-23T16:40:38.541Z		GEODETIC_DATUM_ASSUMED_WGS84
1077339192	121275a3-dcce-44f4-9868-37326e9f64ef	BRA:UFSC:FLOR:0000014902	Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	BR	Ilhas Rasas.	d254f613-d4dd-4553-9fe3-b9485ca28371	-20.666667	-40.366667							2012-03-29T00:00:00Z	29	3	2012	9756683	9756683	PRESERVED_SPECIMEN	Universidade Federal de Santa Catarina (UFSC)	FLOR	14902	7	Sissini, M.N.		CC_BY_NC_4_0	FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina	Sissini, M.N.			2019-03-23T16:40:38.493Z		GEODETIC_DATUM_ASSUMED_WGS84
1077339188	121275a3-dcce-44f4-9868-37326e9f64ef	BRA:UFSC:FLOR:0000014898	Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Mesophyllum	Mesophyllum erubescens		SPECIES	Mesophyllum erubescens (Folie) Me.Lemoine	BR	Boca do Inferno.	d254f613-d4dd-4553-9fe3-b9485ca28371	-3.833333	-32.416667							2011-11-21T00:00:00Z	21	11	2011	9756683	9756683	PRESERVED_SPECIMEN	Universidade Federal de Santa Catarina (UFSC)	FLOR	14898		Sissini, M.N.		CC_BY_NC_4_0	FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina	Scherner, F.; Burgos, D.			2019-03-23T16:40:38.459Z		GEODETIC_DATUM_ASSUMED_WGS84
